<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;log parameters
84f89e9f29acae674206e9b376bb545d;RoW;SSP5-Base-2050;84f89e9f29acae674206e9b376bb545d;market for paper, woodfree, coated;paper, woodfree, coated;kilogram;0.7495073667593984;0.0013978897170390371;0.0019020539239478324;6.463125076350441e-09;1.9457259006296347e-08;4.340029573551435e-06;0.40429650399769684;;;
51591c2b1893caa90b7fc3479e401c9d;GLO;SSP5-Base-2050;51591c2b1893caa90b7fc3479e401c9d;market for section bar extrusion, aluminium;section bar extrusion, aluminium;kilogram;0.39403857986029067;0.0004806431704989249;0.009505874675905676;1.0877696701292125e-08;2.8707307009119545e-09;1.2725101080844093e-06;0.050902685159471855;;;
39446307b96eab3be38171d3c6996d0c;GLO;SSP5-Base-2050;39446307b96eab3be38171d3c6996d0c;market for 2-methyl-1-butanol;2-methyl-1-butanol;kilogram;0.6943400896257992;0.0014603408819565452;0.008410860123416592;1.9267161515526508e-08;2.0654514192912286e-08;9.309192782559886e-06;0.723142540603202;;;
e5008c3d707688112dc1bd2d309b4bdd;GLO;SSP5-Base-2050;e5008c3d707688112dc1bd2d309b4bdd;market for tomato, processing grade;tomato, processing grade;kilogram;0.9128011432636635;0.0002661535837138807;0.00046100258305210645;4.508899680578422e-10;2.7188393922781915e-09;6.247719867405832e-07;0.016714653838540604;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
299866bea48a7c1b38a7a24f23409efc;GLO;SSP5-Base-2050;299866bea48a7c1b38a7a24f23409efc;market for naphthalene sulfonic acid;naphthalene sulfonic acid;kilogram;0.973590625509354;0.0012101450473942198;0.0013134197290551658;7.377757708126956e-09;8.225318537249243e-09;5.310377466390582e-06;0.108647235341477;;;
f81bcc2aa5e8189a2159936982cc38b9;GLO;SSP5-Base-2050;f81bcc2aa5e8189a2159936982cc38b9;market for rice, non-basmati;rice, non-basmati;kilogram;0.24918531102324884;0.00046001885122645274;0.0011939806066804557;2.366965226269532e-09;1.71431798293335e-08;4.411337271677563e-06;0.031651852406836364;;;
19a251c8ac9718ebb7d278134b06ed10;GLO;SSP5-Base-2050;19a251c8ac9718ebb7d278134b06ed10;market for EDTA, ethylenediaminetetraacetic acid;EDTA, ethylenediaminetetraacetic acid;kilogram;1.7716136145372143;0.007813704330994984;0.00916769544187;2.3541244662955642e-08;1.595046626114614e-08;7.379336827697964e-06;0.5343681170130068;;;
a17031f63bd3ea4270184c9e2c49572a;RoW;SSP5-Base-2050;a17031f63bd3ea4270184c9e2c49572a;market for lime;lime;kilogram;0.018367962609049396;2.3614440013271033e-05;9.088028312920915e-05;1.9425749742200967e-10;1.8631626076845572e-10;1.551927761920908e-07;0.002884873891343691;;;
0359b9f53c1748fac3950af176ff31bf;RoW;SSP5-Base-2050;0359b9f53c1748fac3950af176ff31bf;market for magnesium, for reuse in titanium sponge production;magnesium, for reuse in titanium sponge production;kilogram;4.859256752638107;0.002153466830356064;0.00364348681988809;8.680236728197115e-08;1.705010773546528e-08;7.765730631660283e-06;0.3842785682065639;;;
6cb80e4a9eecd6fb5ccab5e2016e155f;GLO;SSP5-Base-2050;6cb80e4a9eecd6fb5ccab5e2016e155f;market for magnesium sulfate;magnesium sulfate;kilogram;0.6512283155582334;0.03294583308534884;0.13134233154337627;3.934783355036186e-09;5.788068174205488e-09;3.314662796223968e-06;150.10996567452304;;;
bda004009b5ac0f2e2008b4ba60f6195;GLO;SSP5-Base-2050;bda004009b5ac0f2e2008b4ba60f6195;market for 2-methylpentane;2-methylpentane;kilogram;0.5755104542608495;0.0006940306158548796;0.0059476079684436505;2.259975346222663e-09;5.977794786550533e-09;2.5861726912096754e-06;0.6366630958894393;;;
1e1be921bc2277cab46773ca5ef3d347;GLO;SSP5-Base-2050;1e1be921bc2277cab46773ca5ef3d347;market for aluminium alloy, metal matrix composite;aluminium alloy, metal matrix composite;kilogram;3.597398865650889;0.016361759061348746;0.1368276027559229;1.9508444795020284e-07;5.913303255936831e-08;3.7835344274311485e-05;0.7189044539631076;;;
e0299316a16c4dc2321710f4ff11356f;GLO;SSP5-Base-2050;e0299316a16c4dc2321710f4ff11356f;market for start-up, heat and power co-generation unit, 160kW electrical;start-up, heat and power co-generation unit, 160kW electrical;unit;152.49218154911654;0.13651352133444836;0.30761375488936127;2.2395181194512846e-07;5.501515573260209e-07;0.0002122961818657153;11.564727244705091;;;
4e7eec9ccd3bdd8e89cadfb415d3379c;GLO;SSP5-Base-2050;4e7eec9ccd3bdd8e89cadfb415d3379c;market for activated carbon, granular;activated carbon, granular;kilogram;0.4955156653079795;0.003953378069549833;0.001197643498942014;9.862624726444822e-09;1.4230477026416698e-08;6.9563559681720124e-06;0.13837132571553457;;;
245eaef2fb637e428e0425deb295ec37;GLO;SSP5-Base-2050;245eaef2fb637e428e0425deb295ec37;market for ceramic tile;ceramic tile;kilogram;1.5528303203749254;0.0031516455754538094;0.03989508610823154;4.485038016559627e-09;3.617486979127695e-09;7.324194387767045e-06;0.0790643844434275;;;
52fa3ebc83e7c4e2f6f886805b064eb7;GLO;SSP5-Base-2050;52fa3ebc83e7c4e2f6f886805b064eb7;market for air input/output unit, heat and power co-generation unit, 160kW electrical;air input/output unit, heat and power co-generation unit, 160kW electrical;unit;2312.1599157677038;6.686814214805441;4.95113889577943;3.116251081171714e-05;2.137401465285743e-05;0.011297470330893235;307.1912377076319;;;
491549b2f0cee302298eaf61bdce8ae0;GLO;SSP5-Base-2050;491549b2f0cee302298eaf61bdce8ae0;market for beryllium;beryllium;kilogram;293.1947776187032;19.43127182865704;92.69132951117682;5.105819896112744e-06;3.808794209877228e-06;0.001751616836123625;101.40003366808324;;;
c434db801833eff66389c10949f29cac;RoW;SSP5-Base-2050;c434db801833eff66389c10949f29cac;market for rape seed, for sowing;rape seed, for sowing;kilogram;1.0137228265805605;0.0011407910015805765;0.0025521046526081207;3.6907207610695544e-09;7.545224666108926e-08;5.929246460333483e-06;0.10512069792700789;;;
c2ff633f8079c6050c3eddbf34fe8325;GLO;SSP5-Base-2050;c2ff633f8079c6050c3eddbf34fe8325;market for aircraft, passenger, long haul;aircraft, passenger, long haul;unit;1722315.1297377758;7321.908369680061;96088.39079460294;0.038159890362579926;0.03263879156676929;16.470014554397828;2417481.125395849;;;
7bc83af8add810bea547f73525fd71b1;GLO;SSP5-Base-2050;7bc83af8add810bea547f73525fd71b1;market for ethyl tert-butyl ether;ethyl tert-butyl ether;kilogram;0.447469423493598;0.003781141204590153;0.003609124509863492;1.969515465441916e-09;1.5203885283179984e-08;3.733576574138564e-06;0.34233374932839156;;;
26bf40844012f61dbf4cfba27b5f4228;GLO;SSP5-Base-2050;26bf40844012f61dbf4cfba27b5f4228;market for fleece, polyethylene;fleece, polyethylene;kilogram;1.98182083420536;0.06776223540697093;0.01405407533860561;9.899882805432654e-09;1.231534914500053e-08;5.633151892192731e-06;0.7815138550868052;;;
8aeca673cf07d3ada8ffee43541c3688;GLO;SSP5-Base-2050;8aeca673cf07d3ada8ffee43541c3688;market for electrode, negative, LiC6;electrode, negative, LiC6;kilogram;18.158016959738045;0.03675028963068809;0.013016213023671319;6.911496128330204e-08;3.0442970372024256e-08;1.7276234603604476e-05;2.9465415705065414;;;
ec930d61448657bc9a92132556e1d363;GLO;SSP5-Base-2050;ec930d61448657bc9a92132556e1d363;market for exhaust air outlet, steel/aluminium, 85x365 mm;exhaust air outlet, steel/aluminium, 85x365 mm;unit;12.446059756885898;0.04466208876830684;0.052141764528683104;1.1425969869121508e-07;8.489602697814276e-08;6.192096289857617e-05;1.1706198439895776;;;
9d3cb3d2efc331b6baa40a66386b4713;GLO;SSP5-Base-2050;9d3cb3d2efc331b6baa40a66386b4713;market for heat and power co-generation unit, 160kW electrical, components for electricity only;heat and power co-generation unit, 160kW electrical, components for electricity only;unit;8376.863999538164;38.243315276756775;15.69349022569398;0.00010312214809461693;0.00012549140660272041;0.11178790977773988;1161.9375227708633;;;
33d83f3af6c8af9aaf66010f0e2f239b;RoW;SSP5-Base-2050;33d83f3af6c8af9aaf66010f0e2f239b;market for methanol, from biomass;methanol, from biomass;kilogram;0.8189235802796037;0.0187517221107812;0.0013775888701947996;5.994260724406215e-09;3.896775502068262e-08;6.555548539750865e-06;0.04067468968200717;;;
d6bccd68bced49b7b726e8e79add50b6;World;SSP5-Base-2050;d6bccd68bced49b7b726e8e79add50b6;market for natural gas, high pressure;natural gas, high pressure;cubic meter;0.06226779273899611;0.0002324449705430587;0.0021931867409801776;2.928809970974571e-10;1.6804920237245922e-09;6.767671618193568e-07;0.3345409316930863;;;{'fossil CO2 per kg fuel': 2.1579114115431244, 'non-fossil CO2 per kg fuel': 0.002088588456875714, 'lower heating value': 36.0}
2c919e554f5feca1f32ce2b355053cbc;RoW;SSP5-Base-2050;2c919e554f5feca1f32ce2b355053cbc;market for sulfate pulp, unbleached;sulfate pulp, unbleached;kilogram;0.5882878368959242;0.0006012688163261511;0.0012602684899357419;1.3584470790424665e-09;2.7046821404326856e-08;3.258321989960685e-06;0.04040356574861101;;;
bc3a8b04784e8094dafa9f0bb9131e44;GLO;SSP5-Base-2050;bc3a8b04784e8094dafa9f0bb9131e44;market for nuclear power plant, pressure water reactor, 650MW;nuclear power plant, pressure water reactor, 650MW;unit;2199927854.1232476;1518780.6256391231;552807.9222124284;6.155227726456173;3.4423040568948635;2485.4505494938;36884036.26433346;;;
f25b4ed397e8a0de8630025f4c4ae927;GLO;SSP5-Base-2050;f25b4ed397e8a0de8630025f4c4ae927;market for cyclohexane;cyclohexane;kilogram;0.5583269071767877;0.0010232963978768837;0.008601199843469146;3.060028775631265e-09;1.0212381583220597e-08;4.988782503673406e-06;0.6058371102325985;;;
4600d8c1a10800d4412297597d95811f;GLO;SSP5-Base-2050;4600d8c1a10800d4412297597d95811f;market for power adapter, for smartphone;power adapter, for smartphone;unit;0.9452820400545684;0.020304569204623226;0.04676680613591089;2.9194551572631926e-08;1.1467721050351625e-08;6.926028614942819e-06;0.17332263371235407;;;
ba33d7ba71218e2d5a1a27a1b57e1dd9;GLO;SSP5-Base-2050;ba33d7ba71218e2d5a1a27a1b57e1dd9;market for copper sulfate;copper sulfate;kilogram;4.719780081426643;0.01858486248937942;0.006184001317102669;5.296367086229524e-08;9.710955464484386e-08;9.580503768813715e-05;0.3943024238734108;;;
8365d8ebdc32cb51795f874fef220c90;GLO;SSP5-Base-2050;8365d8ebdc32cb51795f874fef220c90;market for capacitor, electrolyte type, > 2cm height;capacitor, electrolyte type, > 2cm height;kilogram;10.26988169127295;0.4909096547203472;0.8830369892004115;4.5760663224437863e-07;1.4916989214246526e-07;7.311943061600253e-05;2.4472532910145595;;;
b88e4f34323ee4209c0aaf466d71c075;GLO;SSP5-Base-2050;b88e4f34323ee4209c0aaf466d71c075;market for furnace, pellets, 25kW;furnace, pellets, 25kW;unit;1869.676371713816;11.51931663247999;4.917478966403658;1.1217120640548564e-05;9.523507438648159e-06;0.009205362724263647;185.73002575671057;;;
d32baff85328e14850a14e2168937e32;GLO;SSP5-Base-2050;d32baff85328e14850a14e2168937e32;market for pentaerythritol;pentaerythritol;kilogram;1.1667615862963956;0.003906428660899753;0.004189628558941859;1.3113326434522454e-08;9.204782123594207e-09;4.204824170260768e-06;0.4165026866087613;;;
af20dbb65d6aaeefc374874086d53647;GLO;SSP5-Base-2050;af20dbb65d6aaeefc374874086d53647;market for heat and power co-generation unit, organic Rankine cycle, 200kW electrical;heat and power co-generation unit, organic Rankine cycle, 200kW electrical;unit;40454.04572838575;418.92599677040243;2472.6053827675387;0.00022711409513160555;0.0002511121606967484;0.32314496235123646;7715.575036593802;;;
c1a1d7e014d8137c95dcc7129dab43b2;GLO;SSP5-Base-2050;c1a1d7e014d8137c95dcc7129dab43b2;market for airport;airport;unit;9173962130.469383;440263017.7534437;10685003.450401284;169.08699051172644;65.16957244842038;26150.661358272235;1075036211.5035968;;;
2f890c11604dc1b16ea8cd5e455bf8c8;GLO;SSP5-Base-2050;2f890c11604dc1b16ea8cd5e455bf8c8;market for battery, NaCl;battery, NaCl;kilogram;16.345206261276594;0.2016379571388159;0.12081965103092787;2.800496436072775e-07;1.05285264834565e-07;8.902178525998047e-05;0.8911576379198661;;;
911bd1f9214e55a3edf6844c7c81df19;GLO;SSP5-Base-2050;911bd1f9214e55a3edf6844c7c81df19;market for polyvinylfluoride;polyvinylfluoride;kilogram;3.36530441666288;0.005531543939608015;0.010480082173845018;1.0342552362540864e-07;5.2554443395821614e-08;2.4334600642730317e-05;4.0289819507144164;;;
b1bdfcf5dc3824bae8c4f0d731de267f;GLO;SSP5-Base-2050;b1bdfcf5dc3824bae8c4f0d731de267f;market for MOX fuel element, for light water reactor;MOX fuel element, for light water reactor;kilogram;31.07099275180279;0.47470888144258044;0.036008546868143754;0.0026512222514714135;1.7143292434500222e-07;0.00016346324401436997;2.5689788231296955;;;
c3028f5291959762c14cac05a38075cd;GLO;SSP5-Base-2050;c3028f5291959762c14cac05a38075cd;market for ventilation duct, elbow 90°, steel, 100x50 mm;ventilation duct, elbow 90°, steel, 100x50 mm;unit;1.3903077947727893;0.00539236365948487;0.006946324084748953;7.162086190116846e-09;1.0769503421414777e-08;8.09879300305475e-06;0.13548476029328776;;;
f01964b5476417edfc6c8902498d4713;GLO;SSP5-Base-2050;f01964b5476417edfc6c8902498d4713;market for yarn, silk;yarn, silk;kilogram;250.34638818864732;0.14087034366324636;0.06966513296834284;1.2133356635379114e-07;4.818423217229643e-07;0.00015116166463529024;1.9829683827497162;;;
2163fa3e7bae53cb43355ec6acc7cc3e;GLO;SSP5-Base-2050;2163fa3e7bae53cb43355ec6acc7cc3e;market for onshore natural gas field infrastructure;onshore natural gas field infrastructure;unit;2130149.4055929426;18429.911484625503;4706.086197401948;0.013539608272973125;0.015143739672891484;15.176013794904689;414969.4087797061;;;
c9820348d16044596fdc0481d548c3d2;RoW;SSP5-Base-2050;c9820348d16044596fdc0481d548c3d2;market for wood preservative, creosote;wood preservative, creosote;kilogram;0.634579572581504;0.0007136356795181917;0.0008278059622286863;3.1376728097867626e-09;6.948388115094828e-09;4.410214116265305e-06;0.10160225621641555;;;
be48ac439e1256e98c07f6c1c9ca7609;GLO;SSP5-Base-2050;be48ac439e1256e98c07f6c1c9ca7609;market for trimesoyl chloride;trimesoyl chloride;kilogram;2.6061109927609927;0.04577766475032308;0.012160357449865305;2.757008246446008e-08;3.960942336370074e-08;2.207696756355903e-05;0.8497497934194707;;;
86c4b4a51a0bad9dc60cb04216518e4a;GLO;SSP5-Base-2050;86c4b4a51a0bad9dc60cb04216518e4a;market for pesticide, unspecified;pesticide, unspecified;kilogram;4.801776969161172;0.02118357517116272;0.013478861670531323;6.681382869273579e-08;4.775522830371368e-08;2.5960739500474655e-05;1.1404441026529282;;;
308ffe421db10186f9f172db525e99c5;GLO;SSP5-Base-2050;308ffe421db10186f9f172db525e99c5;market for coal stove, 5-15kW;coal stove, 5-15kW;unit;1042.7791665207765;2.269051973927796;1.3445240133631087;2.2727324953221623e-06;5.60263851484258e-06;0.004723126466590518;84.56529153396389;;;
6c7dbe385af932d9beaf7bec1e1acb84;GLO;SSP5-Base-2050;6c7dbe385af932d9beaf7bec1e1acb84;market for bisphenol A, powder;bisphenol A, powder;kilogram;1.358298091642598;0.0011939835693844443;0.010243895619366644;1.2326872078543232e-08;1.4111251576801494e-08;6.639842451579411e-06;0.7165740407189165;;;
a6fcb3a42fb979df053faa92714bcc93;GLO;SSP5-Base-2050;a6fcb3a42fb979df053faa92714bcc93;market for furnace, wood chips, with silo, 300kW;furnace, wood chips, with silo, 300kW;unit;237735.15018923132;143.4105481561578;35.771326224407446;0.0001232386451896096;0.0001181684368498143;0.09834508608852634;2056.3145987395965;;;
7469b74d713affff0dd6032ecd0beee7;GLO;SSP5-Base-2050;7469b74d713affff0dd6032ecd0beee7;market for industrial furnace, natural gas;industrial furnace, natural gas;unit;6133.240085034464;28.811521363786678;10.153033293107757;6.405141369297141e-05;4.8764725878780175e-05;0.0999956540569858;1261.661396786816;;;
ed8ee668aa39ae6aab447e4080d6ac6f;GLO;SSP5-Base-2050;ed8ee668aa39ae6aab447e4080d6ac6f;market for tractor, 4-wheel, agricultural;tractor, 4-wheel, agricultural;kilogram;3.2687181567062407;0.021883093993709253;0.2880566601168507;4.282638499093397e-08;3.532487764989023e-08;2.3634743784821518e-05;0.7273196725263862;;;
337dfb767bd83ad05cd3a91d812cd04b;GLO;SSP5-Base-2050;337dfb767bd83ad05cd3a91d812cd04b;market for rare earth oxide concentrate, 70% REO;rare earth oxide concentrate, 70% REO;kilogram;0.3347537572338914;0.21522989181808283;0.004544703504600654;8.529847046849811e-09;2.6309398623581456e-08;4.654107428257978e-05;1027.381174778533;;;
e65a3686891b65600a2b2d2c4969537b;GLO;SSP5-Base-2050;e65a3686891b65600a2b2d2c4969537b;market for blower and heat exchange unit, KWLC 1200;blower and heat exchange unit, KWLC 1200;unit;870.2399743010473;2.5226654330371945;4.586162672749609;8.683090184988453e-06;6.099819321429334e-06;0.004665362964732727;81.54638515823495;;;
1f05b1ee2270d7ed8a6ecdf225775464;GLO;SSP5-Base-2050;1f05b1ee2270d7ed8a6ecdf225775464;market for air filter, decentralized unit, 180-250 m3/h;air filter, decentralized unit, 180-250 m3/h;unit;0.7597127353125381;0.00250157835976573;0.001701472644378363;1.2227193241367185e-08;7.160681464063948e-09;2.4949319767916645e-06;0.11639433474526845;;;
d0d0370280e972d16ca64deb4e09b0ca;GLO;SSP5-Base-2050;d0d0370280e972d16ca64deb4e09b0ca;market for train, passenger, high speed;train, passenger, high speed;unit;1953558.1594109607;16458.69689167126;6665.440305620355;0.02318173790748232;0.018071508166007184;15.29991085449838;284132.4275456588;;;
822572aa84d95496441260a2ea733f00;RoW;SSP5-Base-2050;822572aa84d95496441260a2ea733f00;market for potassium chloride;potassium chloride;kilogram;0.7728326891155177;0.0007255967942517075;0.0018723753356083843;2.2689219143726873e-09;2.374096677104865e-09;1.1932601378372974e-06;0.04995830906656655;;;
afee9b708d26656398e819c28a1ec87f;GLO;SSP5-Base-2050;afee9b708d26656398e819c28a1ec87f;market for used nitrate salts, for solar power application;used nitrate salts, for solar power application;kilogram;7.59194196908379;0.000862541602199289;0.18084905929594283;9.856276728781747e-10;3.0286453089945002e-09;1.1292591590105309e-06;0.06380009743469876;;;
b30dd218bce808fee0e2164d3a831eda;GLO;SSP5-Base-2050;b30dd218bce808fee0e2164d3a831eda;market for organophosphorus-compound, unspecified;organophosphorus-compound, unspecified;kilogram;4.075273240494065;0.01847607319074352;0.009158448791590076;6.800907182998756e-08;5.0543208245972695e-08;2.468647841792625e-05;0.740485755795891;;;
993719fadf9615b45ca09a1401393b63;GLO;SSP5-Base-2050;993719fadf9615b45ca09a1401393b63;market for vinyl fluoride;vinyl fluoride;kilogram;2.3160863428733762;0.003867302748449748;0.006663869241324308;5.5569435250600166e-08;3.3957794424869204e-08;1.6660067555903213e-05;3.4068434932456637;;;
9ca027839259f93d0fb65bb454778c70;GLO;SSP5-Base-2050;9ca027839259f93d0fb65bb454778c70;market for cathode, LiMn2O4, for Li-ion battery;cathode, LiMn2O4, for Li-ion battery;kilogram;8.331605565408854;0.01552535566043956;0.015836789691719;9.113993084400255e-08;3.2652232470085076e-08;1.9128233125776913e-05;1.2918195842953362;;;
073b1893284a2490fd548b8b14178a26;RoW;SSP5-Base-2050;073b1893284a2490fd548b8b14178a26;market for methyl ethyl ketone;methyl ethyl ketone;kilogram;0.6233586745382265;0.0012042137815173666;0.0065154618986950595;5.024853441052093e-09;1.1034027384517965e-08;5.048647717580729e-06;0.5163798597390089;;;
73cf15ee2cdadaa9a07c6840c1765570;GLO;SSP5-Base-2050;73cf15ee2cdadaa9a07c6840c1765570;market for dichloropropene;dichloropropene;kilogram;0.6034866558516694;0.005267056731743881;0.014924139014548907;1.038924014510673e-08;4.835086404022439e-09;2.2697955512887623e-06;0.2921890836658029;;;
90ac1c25d24832dcdbe1d8fc959e0ed8;GLO;SSP5-Base-2050;90ac1c25d24832dcdbe1d8fc959e0ed8;market for hydrazine sulfate;hydrazine sulfate;kilogram;3.6612021314460295;0.02812465577104608;0.00483990866365513;6.206157792460505e-08;2.5017388916617696e-08;1.1832607963084814e-05;0.4039871873294719;;;
a1216e2aebabf2178d9e5b478c027d49;GLO;SSP5-Base-2050;a1216e2aebabf2178d9e5b478c027d49;market for fodder beet, Swiss integrated production;fodder beet, Swiss integrated production;kilogram;0.02167462731521867;3.341674054130387e-05;7.688182731877163e-05;4.0711634853344627e-11;1.3387622496187567e-09;8.069952051961258e-08;0.0016588730465000316;;;
0ebde26af26f4e05a4a9fd28768ab8a4;GLO;SSP5-Base-2050;0ebde26af26f4e05a4a9fd28768ab8a4;market for 2-methyl-2-butanol;2-methyl-2-butanol;kilogram;0.5761686704685942;0.0008416905419406889;0.006903264548773587;3.585571404778445e-09;1.4099151083309e-08;6.590039563211189e-06;0.7930634843815997;;;
2178b3c770ae64ad3140a2e5fb1405ba;GLO;SSP5-Base-2050;2178b3c770ae64ad3140a2e5fb1405ba;market for wood preservative, organic, indoor use, occasionally wet;wood preservative, organic, indoor use, occasionally wet;kilogram;0.7794193857197166;0.0017073486180810827;0.016168280923850635;4.664268520991298e-09;5.029782512880046e-09;2.357941311020711e-06;0.5590757955669523;;;
762ed190bfd9605e38cb6d8b9a84e2ef;RoW;SSP5-Base-2050;762ed190bfd9605e38cb6d8b9a84e2ef;market for butyl acetate;butyl acetate;kilogram;1.3401786826358664;0.0020732843886860745;0.007153424942065424;2.1636727721514814e-08;1.7366217021472958e-08;8.006202280691035e-06;0.6583808409167828;;;
30e422cb0e8396f31865f9d4e3d62dbb;GLO;SSP5-Base-2050;30e422cb0e8396f31865f9d4e3d62dbb;market for polymethyl methacrylate, beads;polymethyl methacrylate, beads;kilogram;0.6473771159611337;0.00023770565529331996;0.0985393307464294;3.999729768454479e-10;3.1572271643384485e-08;1.4428273002858155e-05;1.0318170831999267;;;
