;location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
b6fc3270f5db7921481321a9f29b2d71;RoW;SSP1-PkBudg500-2030;b6fc3270f5db7921481321a9f29b2d71;market for pulpwood, hardwood, measured as solid wood under bark;pulpwood, hardwood, measured as solid wood under bark;cubic meter;0.14963434743740883;2.445007587234899e-07;3.570409146797212e-06;4.995345992337488e-05;2.306230292279646;;;
cd0f7d529a724d3e61a0c405bdded582;GLO;SSP1-PkBudg500-2030;cd0f7d529a724d3e61a0c405bdded582;market for ventilation system, central, 1 x 720 m3/h, polyethylene ducts, with earth tube heat exchanger;ventilation system, central, 1 x 720 m3/h, polyethylene ducts, with earth tube heat exchanger;unit;34.3519432936222;0.0001516165527562031;3.5291753213470874e-05;0.0292131195707526;738.3583957615543;;;
95b8c725d30477a6f7af060844f27fa1;GLO;SSP1-PkBudg500-2030;95b8c725d30477a6f7af060844f27fa1;market for textile, nonwoven polyester;textile, nonwoven polyester;kilogram;0.055031516221800025;1.4192889863108574e-07;1.8996998179425438e-08;9.337212325325926e-06;0.7168026528984685;;;
6c804b1147c03ae59add195c6c33fe73;GLO;SSP1-PkBudg500-2030;6c804b1147c03ae59add195c6c33fe73;market for monochloropentafluoroethane;monochloropentafluoroethane;kilogram;0.014771377153476092;3.7596711030856166e-07;2.7513703348292287e-08;1.9284728621185654e-05;5.907148299731375;;;
c6bc2cad7bfd532691d83b1ddf4649c5;GLO;SSP1-PkBudg500-2030;c6bc2cad7bfd532691d83b1ddf4649c5;market for ammonium nitrite;ammonium nitrite;kilogram;0.003128034409252132;1.195732691805112e-07;1.4799976271406031e-08;6.896203162022336e-06;0.26823942620637065;;;
d17995da46f3d353a557d63e6764540c;GLO;SSP1-PkBudg500-2030;d17995da46f3d353a557d63e6764540c;market for fibre, cotton;fibre, cotton;kilogram;0.006803403936373805;6.54630284196602e-08;8.041611252135081e-08;2.2459533214768606e-05;0.1928842731336833;;;
a29f34ab7b19835df8903c130656a426;GLO;SSP1-PkBudg500-2030;a29f34ab7b19835df8903c130656a426;market for sodium methoxide;sodium methoxide;kilogram;0.002028121203792371;6.399533994086346e-08;4.097790665099858e-09;2.168285408218096e-06;0.19765870470953842;;;
2fe8a059a9f3b3a2bd6e668957e9d0ca;GLO;SSP1-PkBudg500-2030;2fe8a059a9f3b3a2bd6e668957e9d0ca;market for fava bean;fava bean;kilogram;0.001037599829322011;3.989519819852173e-09;2.721969677708085e-08;8.143474727414288e-06;0.04057463811987441;;;
7d3d427debf6a6a6fbf97ae9d7aea22a;GLO;SSP1-PkBudg500-2030;7d3d427debf6a6a6fbf97ae9d7aea22a;market for lanthanum-cerium oxide;lanthanum-cerium oxide;kilogram;2.8583509136042737;0.00013482136319929792;9.782798650071382e-08;9.255596477485695e-05;1195.3945330464994;;;
a1cc01029de3e1ed6a4d79673374cb29;GLO;SSP1-PkBudg500-2030;a1cc01029de3e1ed6a4d79673374cb29;market for tallow, unrefined;tallow, unrefined;kilogram;0.0001275088547710569;7.311358115435302e-10;1.9631658960541397e-10;9.418820352572052e-08;0.004240441787976393;;;
11b3d2839881c7abbd9dac6aa2c1e7b2;GLO;SSP1-PkBudg500-2030;11b3d2839881c7abbd9dac6aa2c1e7b2;market for sodium hydrogen sulfite;sodium hydrogen sulfite;kilogram;0.0019759921725170217;6.115319022278479e-08;9.964893877899095e-09;7.98383440627795e-06;0.06889782766338053;;;
71b62422c090becce21a0cf1cca884a3;RoW;SSP1-PkBudg500-2030;71b62422c090becce21a0cf1cca884a3;market for sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;cubic meter;0.06740602817473573;1.1753841723103618e-07;1.9809915681870584e-06;0.0009670169271215334;1.6322719146836813;;;
1aa574ee296a2d786cf75b2e24c33f25;GLO;SSP1-PkBudg500-2030;1aa574ee296a2d786cf75b2e24c33f25;market for mobile cable yarder, truck-mounted, incl. processor;mobile cable yarder, truck-mounted, incl. processor;unit;599.5149124746258;0.005430694232578398;0.0005310169382372912;0.9163868462441311;13432.109031555654;;;
dc969feea93bb51e6138d2b6e632c3e4;GLO;SSP1-PkBudg500-2030;dc969feea93bb51e6138d2b6e632c3e4;market for glucose;glucose;kilogram;0.0022628952582533883;3.904318982962728e-08;1.0542312234337389e-08;3.5572954080782566e-06;0.10748874367678715;;;
b06f3767f8adb40e883a49c75633b82e;GLO;SSP1-PkBudg500-2030;b06f3767f8adb40e883a49c75633b82e;market for avocado;avocado;kilogram;0.0014875782649434097;1.0030415401530742e-08;1.0190700271751051e-08;2.6184248979872904e-06;0.037911011747580936;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
74ef75bcb4332e7da92b0c1f1d6f8a2e;GLO;SSP1-PkBudg500-2030;74ef75bcb4332e7da92b0c1f1d6f8a2e;market for melon;melon;kilogram;0.0005025400776739988;3.6652036652873346e-09;1.819021020335496e-09;5.725522989308289e-07;0.01695451920092767;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
8935626f595b071e997e105b20cc88ea;GLO;SSP1-PkBudg500-2030;8935626f595b071e997e105b20cc88ea;market for inductor, miniature radio frequency chip;inductor, miniature radio frequency chip;kilogram;0.963060548185919;4.591628551177147e-06;5.106233275801066e-07;0.0005810110828559531;4.534521075577434;;;
a845aee228e8267b9b7b6c6fdcd9d13a;GLO;SSP1-PkBudg500-2030;a845aee228e8267b9b7b6c6fdcd9d13a;market for uranium, in yellowcake;uranium, in yellowcake;kilogram;0.17896378381107686;7.167799390389748e-07;8.704059404961696e-07;0.0020689934365213367;16.8334067002571;;;
b7bf67e6f0e0f1507a07b9c03275c5a9;GLO;SSP1-PkBudg500-2030;b7bf67e6f0e0f1507a07b9c03275c5a9;market for aluminium removed by turning, primarily dressing, conventional;aluminium removed by turning, primarily dressing, conventional;kilogram;0.44518913619796313;2.995243677981651e-07;3.422628899656629e-08;2.5027690383485036e-05;0.41359354597923287;;;
00dda7e95d471e3da6295521c7be8681;GLO;SSP1-PkBudg500-2030;00dda7e95d471e3da6295521c7be8681;market for flax plant, harvested;flax plant, harvested;kilogram;0.0001647580175376064;1.3749511591222748e-09;1.6308418197648571e-09;5.652497808067378e-07;0.005998941036259238;;;
ba4b47e0d1f15aff29e8b9ab1e1bb5ba;RoW;SSP1-PkBudg500-2030;ba4b47e0d1f15aff29e8b9ab1e1bb5ba;market for sodium silicate, solid;sodium silicate, solid;kilogram;0.0007116392466887342;8.621980600223949e-09;4.022775091850179e-09;2.092489257079882e-06;0.040178010217352365;;;
3a6586952eff793738eef72743703e90;RoW;SSP1-PkBudg500-2030;3a6586952eff793738eef72743703e90;market for fatty acid methyl ester;fatty acid methyl ester;kilogram;0.0018126707789031878;1.4632041662954908e-08;5.531020755965834e-08;6.285361335068515e-06;0.09053871442084592;;;
20c34a745da0dfde20ce5120bcf7dd03;GLO;SSP1-PkBudg500-2030;20c34a745da0dfde20ce5120bcf7dd03;market for graphic paper, 100% recycled;graphic paper, 100% recycled;kilogram;0.0011566303697708043;4.5153047234140744e-08;5.244782794086006e-09;1.8148245415390288e-06;0.04831142080910064;;;
3fab21eed5e555b78c82464739676d23;RoW;SSP1-PkBudg500-2030;3fab21eed5e555b78c82464739676d23;market for propanal;propanal;kilogram;0.007115674015906977;8.758094362215757e-08;1.4542349220688839e-08;7.052372035709937e-06;0.5803774576146004;;;
7286549def54a52605a3aed9ef6b8e4e;GLO;SSP1-PkBudg500-2030;7286549def54a52605a3aed9ef6b8e4e;market for white spirit;white spirit;kilogram;0.004809312257069381;1.0242709228684441e-08;3.4540866269038668e-09;1.508498254882603e-06;0.5373284499114801;;;
ce2347e862ef8b9811a7efc3e7cefa81;GLO;SSP1-PkBudg500-2030;ce2347e862ef8b9811a7efc3e7cefa81;market for gypsum plasterboard;gypsum plasterboard;kilogram;0.000338109818255843;7.014108488980153e-09;2.013858002762272e-09;8.484478840998224e-07;0.019272384969723146;;;
e0ea23ca182b7bafc7e530349ef7886e;GLO;SSP1-PkBudg500-2030;e0ea23ca182b7bafc7e530349ef7886e;market for wood preservative, water-based, outdoor use, no ground contact;wood preservative, water-based, outdoor use, no ground contact;kilogram;0.03193192770680514;2.3851883151647822e-08;9.611544635647988e-09;2.7791849977846453e-06;0.13664892536445736;;;
3933e1727cffbfaf57e071eb7fd9ae73;RoW;SSP1-PkBudg500-2030;3933e1727cffbfaf57e071eb7fd9ae73;market for lignite;lignite;kilogram;2.5787445455670494e-05;7.708579975040427e-10;1.6635840127884623e-09;8.173567305461316e-07;0.0006905094923170319;;;
119b2553e8b87cd36df13ef0ca3e6d64;GLO;SSP1-PkBudg500-2030;119b2553e8b87cd36df13ef0ca3e6d64;market for foam glass, electricity from renewable energy products;foam glass, electricity from renewable energy products;kilogram;0.0011234133772572428;5.46507745750322e-09;3.5164161536160107e-09;1.498316005738036e-06;0.09894868623002503;;;
38bbfade3be4cc098b4ff32fc4984b34;GLO;SSP1-PkBudg500-2030;38bbfade3be4cc098b4ff32fc4984b34;market for ethane;ethane;kilogram;0.003410301042082788;1.615434289873819e-08;3.895969467626875e-09;1.9398203997318153e-06;0.45289347668680524;;;
bfb5b92cc635472a79a03c702a79fd53;GLO;SSP1-PkBudg500-2030;bfb5b92cc635472a79a03c702a79fd53;market for neodymium oxide;neodymium oxide;kilogram;4.072089951910899;0.000257477410580882;3.7559457274003083e-07;0.0001642854336165548;1273.444308656157;;;
b0175530e5a50fe6ccec08a4eea4cabf;GLO;SSP1-PkBudg500-2030;b0175530e5a50fe6ccec08a4eea4cabf;market for sodium ethyl xanthate;sodium ethyl xanthate;kilogram;0.5307483300643988;5.360797801493901e-08;1.5352371970566327e-08;9.582485871365232e-06;0.3018934549372879;;;
e65a3686891b65600a2b2d2c4969537b;GLO;SSP1-PkBudg500-2030;e65a3686891b65600a2b2d2c4969537b;market for blower and heat exchange unit, KWLC 1200;blower and heat exchange unit, KWLC 1200;unit;4.600879187746512;2.9089843185106933e-05;5.308468870049891e-06;0.004668689108852141;71.52315004486084;;;
7345e2bc899714b403d8bb869a54dd94;GLO;SSP1-PkBudg500-2030;7345e2bc899714b403d8bb869a54dd94;market for building, luxury hotel;building, luxury hotel;unit;1390246.6446978408;3.6789861486575504;0.7382161513391312;405.58179238159585;11568703.299367987;;;
1eeb40f72123558aa17b6a50b8da5fbe;GLO;SSP1-PkBudg500-2030;1eeb40f72123558aa17b6a50b8da5fbe;market for electric motor, for electric scooter;electric motor, for electric scooter;kilogram;0.0809653445548214;4.748288541192422e-06;5.964189767652548e-08;5.781777642592078e-05;22.47938803999553;;;
14ff2382cafb9e0c715a810d9577df77;GLO;SSP1-PkBudg500-2030;14ff2382cafb9e0c715a810d9577df77;market for wood preservative, organic, indoor use, dry;wood preservative, organic, indoor use, dry;kilogram;0.0025996994877402965;1.1646021062464642e-08;4.8187915441016966e-09;2.594044555519171e-06;0.5423463767409633;;;
1caf7675422a5b52fe6e9bfb82ac11e3;GLO;SSP1-PkBudg500-2030;1caf7675422a5b52fe6e9bfb82ac11e3;market for fishmeal, 63-65% protein;fishmeal, 63-65% protein;kilogram;0.00232195775748496;6.505551120964421e-09;7.383038724743782e-09;3.8126354586942682e-06;0.08350318890857407;;;
44e9f6ebca2558a9e48f95ccea4b8944;GLO;SSP1-PkBudg500-2030;44e9f6ebca2558a9e48f95ccea4b8944;market for cement tile;cement tile;kilogram;0.0003472815352481832;2.1457148692616685e-09;9.3045246846287e-10;4.263051049413734e-07;0.010161807973096518;;;
67630121f211c6ebf74e065e1fda9b78;RoW;SSP1-PkBudg500-2030;67630121f211c6ebf74e065e1fda9b78;market for sugarcane;sugarcane;kilogram;8.7398831356261e-05;5.107798397864638e-10;1.4550372585111663e-09;2.426359969164043e-07;0.0027574266871954927;;;
32e6fd05c8b157b17ce0e2dbd39b818a;GLO;SSP1-PkBudg500-2030;32e6fd05c8b157b17ce0e2dbd39b818a;market for lemon;lemon;kilogram;0.0007288407207320519;4.899637280059507e-09;6.047678733959356e-09;1.4100867003926897e-06;0.0237447848764726;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
8d51cd9b4fcdd6da75aa3cdb199e2f31;GLO;SSP1-PkBudg500-2030;8d51cd9b4fcdd6da75aa3cdb199e2f31;market for chickpea;chickpea;kilogram;0.0012468857862470235;6.866186591049026e-09;1.7851149054628444e-08;7.101230181858214e-06;0.04133595576914084;;;
c2ff633f8079c6050c3eddbf34fe8325;GLO;SSP1-PkBudg500-2030;c2ff633f8079c6050c3eddbf34fe8325;market for aircraft, passenger, long haul;aircraft, passenger, long haul;unit;96107.92939787927;0.14794448935147278;0.02933344776790536;15.316316921423933;2372533.501398791;;;
15d8b2386c577db7fdc3b1152b55f2fc;RoW;SSP1-PkBudg500-2030;15d8b2386c577db7fdc3b1152b55f2fc;market for nylon 6;nylon 6;kilogram;0.10326094545229898;2.077488360924475e-09;3.5786516783342475e-08;1.4969697692329818e-05;0.9272550697126142;;;
99336db2446b51b8f056be971845df59;GLO;SSP1-PkBudg500-2030;99336db2446b51b8f056be971845df59;market for polyphenylene sulfide;polyphenylene sulfide;kilogram;0.01266744036238611;1.9869934318072898e-07;2.116289899411734e-08;1.2248607790719375e-05;0.8239950813879137;;;
0b5eb5e614c3cb3366c96126356958ce;GLO;SSP1-PkBudg500-2030;0b5eb5e614c3cb3366c96126356958ce;market for methyl formate;methyl formate;kilogram;0.0045258301930686355;1.29873032290875e-07;8.154990408833074e-09;4.112586333116439e-06;0.4998503509279407;;;
56bcfbadb1e9ddbb4ec76584efdc9653;GLO;SSP1-PkBudg500-2030;56bcfbadb1e9ddbb4ec76584efdc9653;market for transistor, wired, big size, through-hole mounting;transistor, wired, big size, through-hole mounting;kilogram;0.13646021657684074;9.300475497085166e-06;7.050554693091615e-07;0.0006548894634256285;5.948373148696849;;;
146f3dac85b63444bf2c37c4d2f26f11;GLO;SSP1-PkBudg500-2030;146f3dac85b63444bf2c37c4d2f26f11;market for plug, inlet and outlet, for printer cable;plug, inlet and outlet, for printer cable;unit;0.004071499327511446;1.534484308695838e-08;3.2388558172233128e-09;2.7141656446084806e-06;0.06672414391391113;;;
ec550d8f0a6beee7bb5b73290d8e6576;GLO;SSP1-PkBudg500-2030;ec550d8f0a6beee7bb5b73290d8e6576;market for building, budget hotel;building, budget hotel;unit;5941.495729830965;0.022329817499837378;0.013968622419726939;4.385045983945287;111745.2577926;;;
f5e51fdbee71525111c12d2a5e894dc6;GLO;SSP1-PkBudg500-2030;f5e51fdbee71525111c12d2a5e894dc6;market for refrigerant R134a;refrigerant R134a;kilogram;0.020750255011647734;1.4289283607507634e-07;5.5571088237257115e-08;2.530825932997221e-05;3.6029063093803897;;;
